#Time : 20:27:05 07-16-2026
#File : ../data/cluster_3_MM.csv
#Number_of_genes : 16644
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 147.386
#Total_running_time : 0d0h31m17.622s
#"patternThreeLT",0.460237 0.267471 0.461853 0.462834
#"", 0.31558 0.521643 0.314784 0.314507
#"", 0.37787 0.376646 0.376509 0.375664
row-431,0.547938,0.261309,0.503969,0.00692811
row-432,0.499503,0.465653,0.401567,0.000866669
row-433,0.445528,0.417752,0.507682,0.000528477
row-434,0.448511,0.415145,0.508357,0.00125459
row-435,0.452816,0.416009,0.489972,0.00447628
row-436,0.526644,0.412266,0.402392,0.00783361
row-437,0.446712,0.418287,0.503194,0.00092379
row-438,0.183363,0.570281,0.67209,0.0149504
row-439,0.0148889,0.993529,0.568148,0.0161736
row-440,0.471259,0.36683,0.518228,0.00537693
row-441,0.465766,0.404247,0.502053,0.00934224
row-442,0.978764,0.0227582,0.333583,0.0754752
row-443,0.503353,0.469681,0.392312,0.00100633
row-444,0.457853,0.411603,0.49378,0.00197793
row-445,0.565385,0.530291,0.266708,0.000479883
row-446,0.514427,0.460506,0.383751,0.00607164
row-447,0.475565,0.445369,0.447936,0.00118871
row-448,0.522646,0.452044,0.384157,0.00665075
row-449,0.474185,0.444995,0.44989,0.000594709
row-450,0.39135,0.347515,0.634014,0.0036297
row-451,0.431783,0.398665,0.539504,0.00192393
row-452,0.550937,0.496345,0.317172,0.00193296
row-453,0.479058,0.252482,0.576295,0.0207666
row-454,0.516771,0.485741,0.363305,0.000124541
row-455,0.642039,0.293605,0.470587,0.0430663
row-456,0.521963,0.441531,0.40277,0.00673133
row-457,0.486293,0.454754,0.426246,0.000407653
row-458,0.431029,0.404408,0.536823,0.000635593
row-459,0.509154,0.355877,0.480786,0.0117933
row-460,0.543143,0.510063,0.310706,0.000201772
row-461,0.518397,0.426623,0.411212,0.0077004
row-462,0.363994,0.341003,0.671753,0.00196413
row-463,0.284068,0.75176,0.42797,0.01362
row-464,0.473956,0.444951,0.450037,0.000264291
row-465,0.611549,0.186814,0.438938,0.0267796
row-466,0.417494,0.375272,0.574383,0.00121594
row-467,0.556259,0.260474,0.468669,0.0314664
row-468,0.481599,0.446806,0.440552,0.00403511
row-469,0.509586,0.479415,0.377308,0.000191763
row-470,0.443215,0.551308,0.397983,0.0174032
row-471,0.578151,0.408877,0.329932,0.0091617
row-472,0.532278,0.396078,0.427715,0.00688652
row-473,0.462459,0.434988,0.472063,0.000771785
row-474,0.571441,0.312363,0.44177,0.0104363
row-475,0.504951,0.44743,0.412903,0.00372146
row-476,0.55328,0.514687,0.295852,0.00102457
row-477,0.516841,0.453593,0.383289,0.00492033
row-478,0.464413,0.364546,0.527641,0.00318034
row-479,0.531359,0.49562,0.337221,0.00159951
row-480,0.479757,0.450373,0.43838,0.000538566
row-481,0.453716,0.414607,0.506362,0.00383814
row-482,0.477692,0.448886,0.442181,0.000308063
row-483,0.111039,0.814636,0.524743,0.0277358
row-484,0.489398,0.315475,0.520466,0.0201569
row-485,0.409803,0.38457,0.577964,0.000389572
row-486,0.546883,0.385915,0.4199,0.00491433
row-487,0.487276,0.456983,0.423682,0.00127419
row-488,0.513847,0.399995,0.4388,0.0111893
row-489,0.467241,0.438151,0.463832,0.00110545
row-490,0.542048,0.419871,0.374975,0.00567397
row-491,0.461306,0.421214,0.479866,0.0021931
row-492,0.494754,0.394174,0.463776,0.00185282
row-493,0.462677,0.434251,0.472981,0.000608399
row-494,0.370021,0.343528,0.664319,0.00388738
row-495,0.455061,0.376434,0.518042,0.00722076
row-496,0.455704,0.332336,0.559909,0.00437677
row-497,0.662281,0.228848,0.323388,0.0395949
row-498,0.503992,0.469874,0.393337,0.00112453
